Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,05:00:00,12.89
1,06/02/2023,06:00:00,12.87
1,06/02/2023,07:00:00,12.88
1,06/02/2023,08:00:00,13.08
1,06/02/2023,09:00:00,13.69
1,06/02/2023,10:00:00,13.64
3,06/02/2023,05:00:00,000.0
3,06/02/2023,06:00:00,000.0
3,06/02/2023,07:00:00,000.0
3,06/02/2023,08:00:00,000.0
3,06/02/2023,09:00:00,000.0
3,06/02/2023,10:00:00,000.0
50,06/02/2023,05:00:00,000.0
50,06/02/2023,06:00:00,000.0
50,06/02/2023,07:00:00,000.0
50,06/02/2023,08:00:00,000.0
50,06/02/2023,09:00:00,000.0
50,06/02/2023,10:00:00,000.0
