Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,02:00:00,12.34
2,06/02/2023,02:00:00,232.586
3,06/02/2023,02:00:00,000.0
4,06/02/2023,02:00:00,16.5
5,06/02/2023,02:00:00,111.0
6,06/02/2023,02:00:00,002.2
7,06/02/2023,02:00:00,005
8,06/02/2023,02:00:00,983.8
9,06/02/2023,02:00:00,085
10,06/02/2023,02:00:00,000.00
11,06/02/2023,02:00:00,00.00
12,06/02/2023,02:00:00,00.00
13,06/02/2023,02:00:00,00.00
14,06/02/2023,02:00:00,00.00
15,06/02/2023,02:00:00,00.03
16,06/02/2023,02:00:00,00.00
17,06/02/2023,02:00:00,00.00
18,06/02/2023,02:00:00,00.00
50,06/02/2023,02:00:00,000.0
