Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,12:00:00,14.20
1,06/02/2023,13:00:00,14.20
1,06/02/2023,14:00:00,14.19
1,06/02/2023,15:00:00,14.19
3,06/02/2023,12:00:00,000.0
3,06/02/2023,13:00:00,000.0
3,06/02/2023,14:00:00,000.0
3,06/02/2023,15:00:00,000.0
4,06/02/2023,12:00:00,29.62
4,06/02/2023,13:00:00,30.63
4,06/02/2023,14:00:00,31.10
4,06/02/2023,15:00:00,32.09
5,06/02/2023,12:00:00,112
5,06/02/2023,13:00:00,112
5,06/02/2023,14:00:00,112
5,06/02/2023,15:00:00,111
6,06/02/2023,12:00:00,005.64
6,06/02/2023,13:00:00,005.64
6,06/02/2023,14:00:00,005.64
6,06/02/2023,15:00:00,005.64
7,06/02/2023,12:00:00,187
7,06/02/2023,13:00:00,187
7,06/02/2023,14:00:00,187
7,06/02/2023,15:00:00,187
8,06/02/2023,12:00:00,961.91
8,06/02/2023,13:00:00,961.91
8,06/02/2023,14:00:00,961.23
8,06/02/2023,15:00:00,961.23
9,06/02/2023,12:00:00,021
9,06/02/2023,13:00:00,018
9,06/02/2023,14:00:00,019
9,06/02/2023,15:00:00,016
10,06/02/2023,12:00:00,194.502
10,06/02/2023,13:00:00,174.999
10,06/02/2023,14:00:00,144.331
10,06/02/2023,15:00:00,103.906
50,06/02/2023,12:00:00,000.0
50,06/02/2023,13:00:00,000.0
50,06/02/2023,14:00:00,000.0
50,06/02/2023,15:00:00,000.0
