Sensor ID,Sample Date,Sample Time,Sample Value
1,30/08/2022,03:30:00,12.790
1,30/08/2022,04:30:00,12.770
1,30/08/2022,05:30:00,12.770
2,30/08/2022,03:30:00,231.551
2,30/08/2022,04:30:00,231.558
2,30/08/2022,05:30:00,231.553
3,30/08/2022,03:30:00,000.000
3,30/08/2022,04:30:00,000.000
3,30/08/2022,05:30:00,000.000
4,30/08/2022,03:30:00,25.820
4,30/08/2022,04:30:00,25.800
4,30/08/2022,05:30:00,25.900
5,30/08/2022,03:30:00,000.144
5,30/08/2022,04:30:00,000.144
5,30/08/2022,05:30:00,000.144
6,30/08/2022,03:30:00,002.100
6,30/08/2022,04:30:00,001.500
6,30/08/2022,05:30:00,001.200
7,30/08/2022,03:30:00,062
7,30/08/2022,04:30:00,076
7,30/08/2022,05:30:00,035
8,30/08/2022,03:30:00,0980.139
8,30/08/2022,04:30:00,0979.906
8,30/08/2022,05:30:00,0980.674
9,30/08/2022,03:30:00,098
9,30/08/2022,04:30:00,098
9,30/08/2022,05:30:00,095
10,30/08/2022,03:30:00,000.000
10,30/08/2022,04:30:00,000.000
10,30/08/2022,05:30:00,000.000
11,30/08/2022,03:30:00,-00.375
11,30/08/2022,04:30:00,-00.375
11,30/08/2022,05:30:00,-00.375
12,30/08/2022,03:30:00,-00.371
12,30/08/2022,04:30:00,-00.371
12,30/08/2022,05:30:00,-00.371
13,30/08/2022,03:30:00,-00.371
13,30/08/2022,04:30:00,-00.371
13,30/08/2022,05:30:00,-00.371
14,30/08/2022,03:30:00,000.007
14,30/08/2022,04:30:00,000.007
14,30/08/2022,05:30:00,000.007
15,30/08/2022,03:30:00,-00.042
15,30/08/2022,04:30:00,-00.042
15,30/08/2022,05:30:00,-00.042
16,30/08/2022,03:30:00,-00.002
16,30/08/2022,04:30:00,-00.002
16,30/08/2022,05:30:00,-00.002
17,30/08/2022,03:30:00,000.010
17,30/08/2022,04:30:00,000.010
17,30/08/2022,05:30:00,000.010
18,30/08/2022,03:30:00,-00.375
18,30/08/2022,04:30:00,-00.375
18,30/08/2022,05:30:00,-00.375
50,30/08/2022,03:30:00,000.000
50,30/08/2022,04:30:00,000.000
50,30/08/2022,05:30:00,000.000
