Sensor ID,Sample Date,Sample Time,Sample Value
1,05/02/2023,23:00:00,12.87
1,06/02/2023,00:00:00,12.85
2,05/02/2023,23:00:00,356.027
2,06/02/2023,00:00:00,356.026
3,05/02/2023,23:00:00,000.0
3,06/02/2023,00:00:00,000.0
5,05/02/2023,23:00:00,87.00
5,06/02/2023,00:00:00,86.00
11,05/02/2023,23:00:00,00.00
11,06/02/2023,00:00:00,00.00
12,05/02/2023,23:00:00,00.00
12,06/02/2023,00:00:00,00.00
13,05/02/2023,23:00:00,00.00
13,06/02/2023,00:00:00,00.00
14,05/02/2023,23:00:00,00.00
14,06/02/2023,00:00:00,00.00
15,05/02/2023,23:00:00,00.00
15,06/02/2023,00:00:00,00.00
16,05/02/2023,23:00:00,00.00
16,06/02/2023,00:00:00,00.00
17,05/02/2023,23:00:00,00.00
17,06/02/2023,00:00:00,00.00
18,05/02/2023,23:00:00,00.00
18,06/02/2023,00:00:00,00.00
19,05/02/2023,23:00:00,00.00
19,06/02/2023,00:00:00,00.00
20,05/02/2023,23:00:00,00.00
20,06/02/2023,00:00:00,00.00
21,05/02/2023,23:00:00,00.00
21,06/02/2023,00:00:00,00.00
50,05/02/2023,23:00:00,000.0
50,06/02/2023,00:00:00,000.0
