Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,15:00:00,13.57
2,06/02/2023,15:00:00,312.122
3,06/02/2023,15:00:00,000.0
50,06/02/2023,15:00:00,000.0
