Sensor ID,Sample Date,Sample Time,Sample Value
1,24/08/2022,03:30:00,12.800
1,24/08/2022,04:30:00,12.790
1,24/08/2022,05:30:00,12.780
2,24/08/2022,03:30:00,231.390
2,24/08/2022,04:30:00,231.386
2,24/08/2022,05:30:00,231.388
3,24/08/2022,03:30:00,000.000
3,24/08/2022,04:30:00,000.000
3,24/08/2022,05:30:00,000.000
4,24/08/2022,03:30:00,26.710
4,24/08/2022,04:30:00,26.410
4,24/08/2022,05:30:00,26.120
5,24/08/2022,03:30:00,000.147
5,24/08/2022,04:30:00,000.147
5,24/08/2022,05:30:00,000.147
6,24/08/2022,03:30:00,000.500
6,24/08/2022,04:30:00,001.200
6,24/08/2022,05:30:00,000.800
7,24/08/2022,03:30:00,279
7,24/08/2022,04:30:00,191
7,24/08/2022,05:30:00,285
8,24/08/2022,03:30:00,0976.902
8,24/08/2022,04:30:00,0977.236
8,24/08/2022,05:30:00,0977.720
9,24/08/2022,03:30:00,085
9,24/08/2022,04:30:00,092
9,24/08/2022,05:30:00,096
10,24/08/2022,03:30:00,000.000
10,24/08/2022,04:30:00,000.000
10,24/08/2022,05:30:00,000.000
11,24/08/2022,03:30:00,-00.375
11,24/08/2022,04:30:00,-00.375
11,24/08/2022,05:30:00,-00.375
12,24/08/2022,03:30:00,-00.371
12,24/08/2022,04:30:00,-00.371
12,24/08/2022,05:30:00,-00.371
13,24/08/2022,03:30:00,-00.371
13,24/08/2022,04:30:00,-00.372
13,24/08/2022,05:30:00,-00.371
14,24/08/2022,03:30:00,000.007
14,24/08/2022,04:30:00,000.007
14,24/08/2022,05:30:00,000.007
15,24/08/2022,03:30:00,-00.228
15,24/08/2022,04:30:00,-00.228
15,24/08/2022,05:30:00,-00.228
16,24/08/2022,03:30:00,-00.002
16,24/08/2022,04:30:00,-00.002
16,24/08/2022,05:30:00,-00.002
17,24/08/2022,03:30:00,000.010
17,24/08/2022,04:30:00,000.010
17,24/08/2022,05:30:00,000.010
18,24/08/2022,03:30:00,-00.375
18,24/08/2022,04:30:00,-00.375
18,24/08/2022,05:30:00,-00.375
50,24/08/2022,03:30:00,000.000
50,24/08/2022,04:30:00,000.000
50,24/08/2022,05:30:00,000.000
