Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,03:00:00,12.74
3,06/02/2023,03:00:00,000.0
4,06/02/2023,03:00:00,14.8
6,06/02/2023,03:00:00,009.0
7,06/02/2023,03:00:00,216
8,06/02/2023,03:00:00,0942.8
9,06/02/2023,03:00:00,071
10,06/02/2023,03:00:00,0000.0
50,06/02/2023,03:00:00,000.0
