Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,06:00:00,12.30
1,06/02/2023,07:00:00,12.30
2,06/02/2023,06:00:00,232.577
2,06/02/2023,07:00:00,232.580
3,06/02/2023,06:00:00,000.0
3,06/02/2023,07:00:00,000.0
4,06/02/2023,06:00:00,15.9
4,06/02/2023,07:00:00,15.8
5,06/02/2023,06:00:00,110.0
5,06/02/2023,07:00:00,110.0
6,06/02/2023,06:00:00,003.4
6,06/02/2023,07:00:00,002.6
7,06/02/2023,06:00:00,018
7,06/02/2023,07:00:00,037
8,06/02/2023,06:00:00,984.4
8,06/02/2023,07:00:00,985.4
9,06/02/2023,06:00:00,076
9,06/02/2023,07:00:00,083
10,06/02/2023,06:00:00,000.00
10,06/02/2023,07:00:00,000.00
11,06/02/2023,06:00:00,00.00
11,06/02/2023,07:00:00,00.00
12,06/02/2023,06:00:00,-0.00
12,06/02/2023,07:00:00,00.00
13,06/02/2023,06:00:00,00.00
13,06/02/2023,07:00:00,00.00
14,06/02/2023,06:00:00,00.00
14,06/02/2023,07:00:00,00.00
15,06/02/2023,06:00:00,00.03
15,06/02/2023,07:00:00,00.03
16,06/02/2023,06:00:00,00.00
16,06/02/2023,07:00:00,00.00
17,06/02/2023,06:00:00,00.00
17,06/02/2023,07:00:00,00.00
18,06/02/2023,06:00:00,00.00
18,06/02/2023,07:00:00,00.00
50,06/02/2023,06:00:00,000.0
50,06/02/2023,07:00:00,000.0
