Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,08:00:00,12.88
1,06/02/2023,09:00:00,13.57
1,06/02/2023,10:00:00,14.03
1,06/02/2023,11:00:00,13.88
1,06/02/2023,12:00:00,13.80
2,06/02/2023,08:00:00,357.814
2,06/02/2023,09:00:00,357.820
2,06/02/2023,10:00:00,357.814
2,06/02/2023,11:00:00,357.812
2,06/02/2023,12:00:00,357.822
3,06/02/2023,08:00:00,000.0
3,06/02/2023,09:00:00,000.0
3,06/02/2023,10:00:00,000.0
3,06/02/2023,11:00:00,000.0
3,06/02/2023,12:00:00,000.0
50,06/02/2023,08:00:00,000.0
50,06/02/2023,09:00:00,000.0
50,06/02/2023,10:00:00,000.0
50,06/02/2023,11:00:00,000.0
50,06/02/2023,12:00:00,000.0
