Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,10:00:00,13.820
2,06/02/2023,10:00:00,086.268
3,06/02/2023,10:00:00,000.000
50,06/02/2023,10:00:00,000.000
