Sensor ID,Sample Date,Sample Time,Sample Value
1,05/02/2023,12:00:00,13.30
1,05/02/2023,13:00:00,13.19
2,05/02/2023,12:00:00,356.014
2,05/02/2023,13:00:00,356.027
3,05/02/2023,12:00:00,000.0
3,05/02/2023,13:00:00,000.0
5,05/02/2023,12:00:00,89.00
5,05/02/2023,13:00:00,89.00
11,05/02/2023,12:00:00,00.00
11,05/02/2023,13:00:00,00.00
12,05/02/2023,12:00:00,00.00
12,05/02/2023,13:00:00,00.00
13,05/02/2023,12:00:00,00.00
13,05/02/2023,13:00:00,00.00
14,05/02/2023,12:00:00,00.00
14,05/02/2023,13:00:00,00.00
15,05/02/2023,12:00:00,00.00
15,05/02/2023,13:00:00,00.00
16,05/02/2023,12:00:00,00.00
16,05/02/2023,13:00:00,00.00
17,05/02/2023,12:00:00,00.00
17,05/02/2023,13:00:00,00.00
18,05/02/2023,12:00:00,00.00
18,05/02/2023,13:00:00,00.00
19,05/02/2023,12:00:00,00.00
19,05/02/2023,13:00:00,00.00
20,05/02/2023,12:00:00,00.00
20,05/02/2023,13:00:00,00.00
21,05/02/2023,12:00:00,00.00
21,05/02/2023,13:00:00,00.00
50,05/02/2023,12:00:00,000.0
50,05/02/2023,13:00:00,000.0
