Sensor ID,Sample Date,Sample Time,Sample Value
1,03/10/2022,05:30:00,12.790
2,03/10/2022,05:30:00,246.287
3,03/10/2022,05:30:00,000.000
50,03/10/2022,05:30:00,000.000
