Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,03:00:00,12.81
1,06/02/2023,04:00:00,12.80
1,06/02/2023,05:00:00,12.77
1,06/02/2023,06:00:00,12.77
1,06/02/2023,07:00:00,12.82
2,06/02/2023,03:00:00,356.029
2,06/02/2023,04:00:00,356.031
2,06/02/2023,05:00:00,356.024
2,06/02/2023,06:00:00,356.011
2,06/02/2023,07:00:00,356.013
3,06/02/2023,03:00:00,000.0
3,06/02/2023,04:00:00,000.0
3,06/02/2023,05:00:00,000.0
3,06/02/2023,06:00:00,000.0
3,06/02/2023,07:00:00,000.0
5,06/02/2023,03:00:00,86.00
5,06/02/2023,04:00:00,86.00
5,06/02/2023,05:00:00,86.00
5,06/02/2023,06:00:00,86.00
5,06/02/2023,07:00:00,85.00
11,06/02/2023,03:00:00,00.00
11,06/02/2023,04:00:00,00.00
11,06/02/2023,05:00:00,00.00
11,06/02/2023,06:00:00,00.00
11,06/02/2023,07:00:00,00.00
12,06/02/2023,03:00:00,00.00
12,06/02/2023,04:00:00,00.00
12,06/02/2023,05:00:00,00.00
12,06/02/2023,06:00:00,00.00
12,06/02/2023,07:00:00,00.00
13,06/02/2023,03:00:00,00.00
13,06/02/2023,04:00:00,00.00
13,06/02/2023,05:00:00,00.00
13,06/02/2023,06:00:00,00.00
13,06/02/2023,07:00:00,00.00
14,06/02/2023,03:00:00,00.00
14,06/02/2023,04:00:00,00.00
14,06/02/2023,05:00:00,00.00
14,06/02/2023,06:00:00,00.00
14,06/02/2023,07:00:00,00.00
15,06/02/2023,03:00:00,00.00
15,06/02/2023,04:00:00,00.00
15,06/02/2023,05:00:00,00.00
15,06/02/2023,06:00:00,00.00
15,06/02/2023,07:00:00,00.00
16,06/02/2023,03:00:00,00.00
16,06/02/2023,04:00:00,00.00
16,06/02/2023,05:00:00,00.00
16,06/02/2023,06:00:00,00.00
16,06/02/2023,07:00:00,00.00
17,06/02/2023,03:00:00,00.00
17,06/02/2023,04:00:00,00.00
17,06/02/2023,05:00:00,00.00
17,06/02/2023,06:00:00,00.00
17,06/02/2023,07:00:00,00.00
18,06/02/2023,03:00:00,00.00
18,06/02/2023,04:00:00,00.00
18,06/02/2023,05:00:00,00.00
18,06/02/2023,06:00:00,00.00
18,06/02/2023,07:00:00,00.00
19,06/02/2023,03:00:00,00.00
19,06/02/2023,04:00:00,00.00
19,06/02/2023,05:00:00,00.00
19,06/02/2023,06:00:00,00.00
19,06/02/2023,07:00:00,00.00
20,06/02/2023,03:00:00,00.00
20,06/02/2023,04:00:00,00.00
20,06/02/2023,05:00:00,00.00
20,06/02/2023,06:00:00,00.00
20,06/02/2023,07:00:00,00.00
21,06/02/2023,03:00:00,00.00
21,06/02/2023,04:00:00,00.00
21,06/02/2023,05:00:00,00.00
21,06/02/2023,06:00:00,00.00
21,06/02/2023,07:00:00,00.00
50,06/02/2023,03:00:00,000.0
50,06/02/2023,04:00:00,000.0
50,06/02/2023,05:00:00,000.0
50,06/02/2023,06:00:00,000.0
50,06/02/2023,07:00:00,000.0
