Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,14:00:00,13.53
1,06/02/2023,15:00:00,13.52
2,06/02/2023,14:00:00,264.116
2,06/02/2023,15:00:00,264.116
3,06/02/2023,14:00:00,000.0
3,06/02/2023,15:00:00,000.0
50,06/02/2023,14:00:00,000.0
50,06/02/2023,15:00:00,000.0
