Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,03:00:00,12.72
3,06/02/2023,03:00:00,000.0
4,06/02/2023,03:00:00,12.80
6,06/02/2023,03:00:00,007.62
7,06/02/2023,03:00:00,191
8,06/02/2023,03:00:00,929.70
9,06/02/2023,03:00:00,067
10,06/02/2023,03:00:00,0000.0
50,06/02/2023,03:00:00,000.0
