Sensor ID,Sample Date,Sample Time,Sample Value
1,03/10/2022,04:30:00,12.730
1,03/10/2022,05:30:00,12.720
2,03/10/2022,04:30:00,232.916
2,03/10/2022,05:30:00,232.918
3,03/10/2022,04:30:00,000.000
3,03/10/2022,05:30:00,000.000
4,03/10/2022,04:30:00,24.510
4,03/10/2022,05:30:00,25.140
5,03/10/2022,04:30:00,000.149
5,03/10/2022,05:30:00,000.149
6,03/10/2022,04:30:00,002.300
6,03/10/2022,05:30:00,000.800
7,03/10/2022,04:30:00,359
7,03/10/2022,05:30:00,002
8,03/10/2022,04:30:00,0975.517
8,03/10/2022,05:30:00,0975.886
9,03/10/2022,04:30:00,099
9,03/10/2022,05:30:00,092
10,03/10/2022,04:30:00,000.000
10,03/10/2022,05:30:00,000.000
11,03/10/2022,04:30:00,-00.375
11,03/10/2022,05:30:00,-00.375
12,03/10/2022,04:30:00,-00.371
12,03/10/2022,05:30:00,-00.371
13,03/10/2022,04:30:00,-00.371
13,03/10/2022,05:30:00,-00.371
14,03/10/2022,04:30:00,000.007
14,03/10/2022,05:30:00,000.007
15,03/10/2022,04:30:00,000.363
15,03/10/2022,05:30:00,000.363
16,03/10/2022,04:30:00,-00.001
16,03/10/2022,05:30:00,-00.001
17,03/10/2022,04:30:00,000.010
17,03/10/2022,05:30:00,000.010
18,03/10/2022,04:30:00,-00.375
18,03/10/2022,05:30:00,-00.375
50,03/10/2022,04:30:00,026.000
50,03/10/2022,05:30:00,026.000
