Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,06:00:00,12.69
1,06/02/2023,07:00:00,12.71
2,06/02/2023,06:00:00,276.389
2,06/02/2023,07:00:00,276.462
3,06/02/2023,06:00:00,000.0
3,06/02/2023,07:00:00,000.0
50,06/02/2023,06:00:00,000.0
50,06/02/2023,07:00:00,000.0
