Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,18:00:00,12.85
2,06/02/2023,18:00:00,195.276
3,06/02/2023,18:00:00,000.0
23,06/02/2023,18:00:00,00.00
24,06/02/2023,18:00:00,00.00
25,06/02/2023,18:00:00,00.00
26,06/02/2023,18:00:00,00.00
27,06/02/2023,18:00:00,00.00
28,06/02/2023,18:00:00,00.00
29,06/02/2023,18:00:00,00.00
30,06/02/2023,18:00:00,00.00
31,06/02/2023,18:00:00,00.00
32,06/02/2023,18:00:00,00.00
50,06/02/2023,18:00:00,000.0
