Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,12:00:00,13.63
1,06/02/2023,13:00:00,13.60
2,06/02/2023,12:00:00,383.979
2,06/02/2023,13:00:00,383.987
