Sensor ID,Sample Date,Sample Time,Sample Value
1,06/02/2023,12:00:00,13.46
1,06/02/2023,13:00:00,13.48
2,06/02/2023,12:00:00,322.862
2,06/02/2023,13:00:00,322.843
